1953	  0.0	 2.8	 29.4	 14.5	 28.7	 87.7	 28.8	 42.0	106.1	 98.4	  1.2	 23.4
1954	  2.7	40.1	 31.0	 40.2	110.9	 31.0	 25.0	  9.7	  1.7	  0.0	 11.3	 59.9
1955	 50.7	55.9	 26.4	  4.4	  1.6	 29.6	 56.3	 95.2	 79.1	121.5	 35.6	 31.2
1956	  5.2	 4.8	 47.5	 56.7	 25.2	 17.6	 17.6	102.7	 60.7	101.5	 71.9	  8.4
1957	  2.4	 8.8	  1.6	 58.7	 97.5	 34.0	 31.2	 61.5	125.5	100.3	 32.0	 61.5
1958	 28.8	 0.0	 14.4	  8.0	  6.4	 22.4	 16.8	  7.2	 14.4	 73.9	101.1	122.3
1959	  0.0	36.8	 90.3	 11.2	 46.3	 20.8	 23.2	 42.4	260.5	 87.5	 19.2	 21.6
1960	 59.0	58.0	 38.0	  9.0	 15.0	 71.0	 33.0	  2.0	 65.0	114.0	 12.0	 87.0
1961	 44.0	 0.0	  5.0	  7.0	 68.6	 14.0	  3.0	 40.0	 69.0	 44.0	 48.0	  5.5
1962	 79.0	57.6	 31.5	 50.0	103.5	 13.0	  1.0	 13.0	 37.5	115.0	 31.3	 57.8
1963	 42.4	25.5	  2.3	 31.8	  5.4	 51.7	 25.0	 59.0	111.6	151.6	 10.0	 77.5
1964	  8.5	 8.3	 58.1	 28.8	 40.3	 19.7	 12.1	 55.0	 40.5	 22.1	 56.0	 63.0
1965	 18.0	25.1	 30.1	 17.1	 32.5	 12.1	 18.7	 32.5	 84.0	161.0	 34.0	 15.0
1966	 36.0	64.9	  0.0	 34.0	 43.5	 45.0	106.0	 43.0	 22.0	129.0	 41.0	  0.0
1967	 19.0	35.0	 74.5	 20.5	 16.0	 16.5	  0.0	110.5	169.5	 45.0	109.5	  4.0
1968	  0.0	44.5	 39.0	 47.0	 40.5	 59.6	  0.0	 68.6	 16.0	 17.0	 99.5	 44.0
1969	 78.0	28.4	141.6	141.0	 22.0	  0.0	 27.0	 28.0	 71.0	120.5	 47.0	 49.0
1970	 69.0	 0.0	 21.1	 30.0	102.0	 23.0	  3.0	 48.0	  0.0	 91.0	 36.0	 77.0
1971	 22.0	 7.0	 34.0	 36.0	 49.0	 17.0	 16.0	 13.0	 87.0	 74.6	 80.0	147.0
1972	 65.0	20.0	 45.0	 39.0	112.0	 61.0	 26.0	 25.0	202.0	 66.0	 32.0	 24.0
1973	 17.0	 0.0	 24.0	 22.0	 34.0	 34.0	  7.0	  7.0	120.0	  7.6	 22.6	 98.6
1974	 11.1	28.7	210.5	 93.0	 47.0	 42.0	 20.0	 48.0	 31.0	 34.0	 12.8	  1.3
1975	 22.0	16.0	 61.0	 40.0	123.0	 39.0	 10.0	142.5	123.0	 13.0	 33.0	 56.0
1976	  7.0	41.0	  0.0	 54.0	 19.0	 98.0	 50.5	149.0	 56.0	 80.4	  3.0	 49.0
1977	 99.0	 7.0	 55.0	 58.0	 91.0	 36.0	 80.0	 26.0	 31.0	 37.0	 57.0	 35.0
1978	 24.0	27.5	 62.0	 84.0	 13.0	 36.0	  6.0	  0.0	 24.5	 90.0	  3.0	 44.0
1979	153.0	19.0	 16.0	 58.0	 31.0	 42.0	 32.0	 54.9	 44.0	 96.0	 18.0	 10.0
1980	  3.0	34.0	  8.0	 28.5	 61.0	 42.0	  9.0	  5.0	 35.0	 15.0	 74.0	 19.0
1981	 52.0	44.0	 13.5	 34.0	 39.0	105.0	  9.0	 56.0	 54.0	 18.0	 26.0	  0.0
1982	 27.5	99.0	 53.0	 32.0	 39.0	 11.0	  4.0	112.5	 24.0	119.0	 36.0	  6.0
1983	  0.0	31.0	 17.0	 10.5	  1.0	 27.8	  0.0	 64.0	  4.0	 72.0	187.0	 18.0
1984	 44.0	57.5	117.0	  8.0	 87.0	 14.0	  0.0	 95.0	 30.5	 11.0	 75.5	  0.0
1985	 12.0	15.0	 45.0	 45.0	 81.0	 16.0	 17.0	  2.5	 54.5	 57.0	 83.0	 15.5
1986	107.0	28.5	 16.0	 56.0	  8.0	  0.0	 40.0	 57.0	 62.0	 75.0	 37.0	 30.0
1987	 40.0	65.0	 24.1	  9.0	 32.0	  0.0	 60.0	  0.0	 16.0	288.0	 28.0	 69.5
1988	 93.0	 0.0	  0.0	 46.5	 35.0	 19.0	  2.0	  2.0	 41.0	 36.5	 79.0	  0.0
1989	  5.0	 8.0	 41.0	 33.0	 19.5	  2.0	  0.0	 70.0	 88.0	 12.0	 81.0	 24.0
1990	 19.0	 0.0	  7.0	 34.0	 86.0	 35.0	  4.2	108.0	 58.4	193.5	 56.0	 27.0
1991	 67.0	63.0	 77.0	 18.0	 58.5	  0.0	  2.0	133.0	 75.8	 63.5	 65.0	 52.5
1992	 50.0	 7.0	 22.5	 72.0	 97.0	 54.0	 10.5	 42.0	 29.0	 68.5	  0.0	 13.5
1993	  0.0	37.5	 66.5	 67.5	 14.0	 11.5	 56.0	145.0	148.5	 38.0	 14.5	  0.0
1994	  9.0	37.5	  3.5	 52.0	 30.0	  8.5	  2.0	 32.7	171.5	203.0	 23.5	  1.5
1995	  3.8	22.0	  0.0	 38.2	  8.3	 22.0	  4.0	121.0	138.1	 44.3	 82.0	184.5
1996	 67.2	13.4	 58.0	 66.7	 57.0	 66.0	  1.2	117.9	103.7	 66.8	128.3	143.5
1997	 88.3	 0.0	  0.0	 46.0	  5.0	 28.6	 22.5	 61.0	 30.4	  6.3	 27.5	 92.0
1998	105.3	 4.1	  2.4	  8.7	  8.3	  0.5	  4.0	 34.3	 68.5	 38.8	  1.8	 93.8
1999	 29.0	 0.0	  4.5	 29.6	  4.7	 17.6	 12.6	 19.8	 67.5	 83.8	 64.1	  9.5
2000	 13.3	 0.0	 40.5	 40.3	  8.3	 49.2	  0.6	 30.5	 58.2	 38.2	 16.2	 47.8
2001	 17.3	28.3	 17.5	 13.8	 15.7	  4.2	 82.5	  0.0	 62.3	 28.3	 79.9	 18.0
2002	 27.0	 5.0	 29.0	 61.7	 59.0	 17.5	 26.8	 68.5	 57.5	124.0	 39.5	 46.0
2003	 15.1	62.7	 18.0	  8.5	 44.3	  3.5	  2.5	 52.0	168.0	131.5	 47.8	 25.5
2004	  3.3	79.5	 46.7	 45.2	 22.8	 13.8	 20.5	 34.0	122.8	 21.5	  9.8	 30.8
2005	  0.0	57.3	  8.3	  0.0	 43.7	  6.5	 10.6	 50.8	283.0	 86.5	141.5	  3.8
2006	115.4	 2.3	  2.8	  3.8	 12.5	  1.0	  3.2	 51.0	 80.7	 27.4	  3.3	 38.2
2007	  2.5	27.0	 18.0	 98.4	 24.8	  0.0	  6.0	 99.5	 13.3	 65.3	  1.5	 46.0
2008	 21.1	 9.7	  9.8	 18.3	161.8	 13.5	 37.5	 12.5	 33.0	 80.7	 29.0	 56.0
2009	 45.0	15.8	 41.5	 87.8	 13.2	 14.2	  0.7	  1.3	 51.3	 80.7	  5.0	 66.7
2010	 72.9	59.2	 54.9	  6.3	 99.8	 55.5	  0.7	 36.5	 32.6	 72.0	  9.0	 35.5
2011	 39.7	 9.5	 99.6	 53.7	 68.6	 48.0	 56.1	  0.0	 15.0	 86.7	 88.5	  0.0
2012	  0.6	 8.5	 39.2	 79.9	  7.7	  1.5	 26.3	 61.5	 90.4	179.8	 20.0	  8.0
2013	 16.3	63.7	 65.8	110.6	 52.9	  8.3	 13.3	 30.9	 28.0	 30.7	148.0	 14.1
2014	 28.9	25.0	 11.0	 24.3	 30.0	 26.3	 44.7	 68.4	 99.4	 22.0	124.8	 23.7
