1950	 8.5	13.0	15.8	16.4	22.3	29.1	34.4	29.4	25.7	21.9	14.7	 6.0
1951	 9.0	 9.5	13.5	16.7	18.0	25.8	31.0	27.5	24.4	16.7	12.6	10.1
1952	 5.1	11.1	16.9	18.4	22.3	28.8	30.0	28.5	23.0	20.8	12.2	 8.7
1953	 7.4	10.6	15.9	19.1	26.8	23.2	28.5	30.7	25.7	18.4	14.4	11.2
1954	 6.1	 8.1	14.4	15.7	20.6	25.7	28.6	29.1	26.2	21.9	15.6	10.1
1955	10.6	10.2	13.8	19.9	23.8	26.3	30.2	28.8	24.0	18.6	12.3	 9.2
1956	 8.1	 5.1	14.3	15.8	23.0	24.3	29.4	28.1	26.0	19.4	10.9	 7.9
1957	 6.8	14.1	18.9	16.9	18.7	23.6	28.9	28.5	25.9	18.1	11.2	 6.1
1958	 6.8	12.8	14.5	17.1	26.6	25.9	29.5	29.8	28.4	19.8	13.0	 9.8
1959	 9.2	12.3	13.9	18.1	21.5	27.3	32.4	28.7	23.1	18.1	12.0	 9.0
1960	 8.5	10.7	14.3	18.4	25.3	27.0	27.4	27.6	23.2	16.1	12.5	 7.0
1961	 7.7	15.9	18.0	20.2	24.3	26.5	30.3	29.8	27.4	20.5	12.9	 9.9
1962	 9.0	 9.5	11.8	17.2	21.3	25.3	30.1	30.9	26.5	20.5	10.8	 7.3
1963	 7.0	 7.7	15.1	16.9	22.3	25.0	29.9	25.5	22.7	21.2	13.2	 7.5
1964	 7.3	10.6	13.9	17.3	26.0	26.8	31.7	28.6	27.7	17.9	10.3	 8.6
1965	 8.2	 7.7	13.7	18.1	24.0	28.7	29.8	28.9	23.3	19.5	12.6	10.1
1966	 9.1	13.7	14.8	17.5	22.6	27.4	29.2	29.1	28.1	18.4	 9.9	 8.8
1967	 8.1	11.2	16.5	16.9	21.6	27.0	34.1	29.7	26.4	22.4	14.6	 5.4
1968	10.3	11.6	14.7	17.7	21.4	25.7	31.5	26.7	24.8	24.3	13.4	 8.2
1969	 8.4	 8.8	13.1	15.0	20.5	23.2	29.9	29.2	22.2	19.3	10.5	 6.7
1970	 7.8	10.0	11.0	16.6	20.4	26.3	30.2	29.5	28.7	19.1	14.3	 5.3
1971	 6.7	11.0	 9.6	17.3	19.5	24.3	29.7	31.2	25.4	21.8	10.0	 8.1
1972	 6.7	 9.6	13.1	15.7	19.4	23.8	30.5	27.7	22.0	19.1	14.9	 8.8
1973	 7.5	11.4	14.7	16.2	24.9	27.0	31.7	31.8	28.3	20.2	12.3	 7.7
1974	 9.6	11.0	13.4	15.2	22.8	26.6	30.4	31.0	24.2	15.5	12.6	 7.6
1975	 9.9	11.9	10.8	18.0	19.7	25.6	32.6	30.4	24.1	20.6	13.0	 6.0
1976	 5.1	11.4	15.5	15.5	22.1	28.9	30.4	28.6	23.5	16.6	10.6	 8.4
1977	 8.0	12.6	16.3	16.8	18.8	24.2	27.0	26.4	25.4	21.2	12.6	 9.6
1978	 6.3	12.5	15.3	14.1	20.1	24.4	30.8	30.6	27.7	20.8	13.5	 9.2
1979	 7.7	10.3	13.3	15.6	22.0	27.5	31.8	29.8	25.6	19.1	13.1	 9.7
1980	 6.5	12.4	14.1	15.9	19.0	24.2	29.0	31.8	27.4	19.6	12.4	 7.9
1981	 9.7	 9.8	16.5	16.2	19.9	27.4	26.9	29.7	24.6	20.4	16.2	 9.9
1982	10.7	10.9	14.1	17.8	22.0	27.9	33.3	28.2	24.6	18.4	12.8	 6.9
1983	 8.3	 8.6	15.1	17.2	21.5	27.7	33.7	27.0	27.4	21.4	14.6	 8.9
1984	 8.5	 9.3	11.8	19.4	16.3	25.3	32.0	26.9	24.4	19.8	14.1	 8.7
1985	 4.1	13.3	13.2	18.9	19.6	26.8	32.7	30.6	30.6	22.5	11.3	 9.8
1986	 7.9	 8.4	15.0	14.2	25.2	28.8	31.7	31.6	26.2	20.4	13.5	 9.3
1987	 7.5	 9.4	13.8	19.3	21.1	26.8	28.3	30.6	29.6	18.0	12.3	 9.8
1988	 9.3	11.5	16.3	16.5	20.7	24.8	31.6	32.4	27.7	21.5	12.8	 8.0
1989	 9.3	12.8	18.3	15.4	24.3	28.0	34.0	31.3	25.1	22.1	13.8	11.5
1990	 9.5	16.4	17.9	17.4	25.0	27.6	33.6	31.6	25.7	19.1	11.0	 6.3
1991	 8.1	 9.6	14.5	16.4	20.3	27.0	32.5	32.8	26.8	17.4	11.3	 7.5
1992	 6.6	11.3	14.2	19.7	23.4	21.8	29.0	30.5	24.9	15.6	14.5	 9.3
1993	 7.1	10.7	13.4	17.0	21.5	28.5	30.9	31.7	23.9	16.6	10.9	 8.2
1994	 9.0	11.6	18.0	17.8	23.6	30.2	35.3	33.1	23.8	18.1	14.0	 8.5
1995	10.0	13.7	15.7	20.2	23.2	26.0	32.8	30.4	23.7	23.0	14.7	 9.6
1996	10.3	 9.9	14.3	18.1	21.9	28.0	29.0	28.0	23.4	19.6	12.7	 9.5
1997	 9.4	13.8	19.8	20.4	22.9	25.7	29.0	30.2	27.3	22.5	13.0	 9.1
1998	 9.6	14.8	17.1	16.7	22.8	29.5	32.6	32.1	27.3	19.4	12.1	 8.7
1999	10.1	12.0	15.4	18.9	24.6	28.4	32.8	31.8	25.5	19.5	10.9	 8.7
2000	 8.0	14.8	16.8	17.7	24.3	28.6	29.7	31.5	27.1	18.3	11.6	10.7
2001	10.1	11.6	17.8	18.9	22.5	30.4	30.1	32.0	24.3	23.3	10.9	 5.6
2002	 9.8	13.6	16.5	18.0	21.5	29.5	30.2	27.9	24.8	20.6	13.9	10.5
2003	 9.3	 9.6	17.1	19.3	24.7	33.6	32.6	34.4	24.7	17.6	14.2	 9.4
2004	10.6	10.1	14.1	15.9	20.6	30.6	31.1	30.6	27.1	22.6	13.0	 9.9
2005	 7.6	 9.4	16.4	19.7	25.2	30.7	32.5	29.2	25.8	20.8	13.0	 6.2
2006	 7.6	 9.2	16.4	20.3	26.6	31.2	34.6	28.8	27.2	22.5	15.6	 8.5
2007	 9.7	13.1	15.0	19.2	23.5	28.2	31.5	29.8	26.4	20.6	12.0	 9.1
2008	 9.8	13.5	15.5	18.2	20.9	27.2	31.6	31.9	25.2	19.6	10.3	 7.8
2009	 7.7	11.1	15.3	16.2	25.9	31.0	32.2	32.8	26.5	21.9	15.7	 8.7
2010	 7.1	 9.6	13.1	18.6	20.7	26.0	31.6	30.2	25.3	18.4	11.2	 9.0
2011	 8.6	12.3	14.8	21.4	25.3	26.9	29.3	33.0	29.1	22.4	15.5	 9.7
2012	 9.3	10.6	18.0	16.7	24.8	31.2	30.8	34.1	26.5	20.4	13.8	 9.9
2013	 9.7	10.9	15.0	17.7	19.3	26.6	33.2	30.9	27.3	22.9	14.2	 9.3
2014	11.1	11.7	16.4	21.3	23.2	28.9	29.7	29.4	26.7	23.1	15.3	 8.4
