1950	 9.8	12.0	14.4	14.4	19.1	25.0	30.1	25.8	23.5	19.6	14.6	 6.0
1951	 8.7	 8.1	11.6	14.7	15.4	22.8	25.8	24.4	23.0	16.1	12.5	10.4
1952	 5.8	 9.1	14.6	16.0	19.3	25.0	26.6	25.4	20.2	18.3	11.1	 8.8
1953	 6.8	 9.2	12.6	16.0	21.2	19.5	24.7	25.7	22.9	17.3	14.1	11.6
1954	 6.2	 7.3	11.7	13.4	17.2	21.9	23.1	24.2	22.9	19.4	14.2	10.7
1955	11.0	 9.4	12.0	17.0	19.5	22.2	26.0	25.4	21.3	17.0	13.0	10.4
1956	 9.6	 4.4	12.5	13.3	20.2	21.0	24.9	26.1	24.1	18.1	10.7	10.3
1957	 7.9	12.4	16.5	14.9	15.8	20.8	24.7	24.7	23.4	17.8	12.3	 8.3
1958	 7.3	12.5	12.1	14.0	21.8	21.6	25.2	26.6	24.8	17.9	12.8	10.1
1959	 9.0	11.6	13.1	16.6	17.9	22.6	27.4	24.9	20.1	15.6	 9.6	 7.8
1960	 7.8	 9.0	11.0	14.7	20.1	22.7	23.1	24.1	19.9	14.3	11.4	 5.1
1961	 6.1	13.2	15.4	17.5	20.3	23.2	25.9	26.0	23.5	17.7	11.8	10.4
1962	 8.9	 8.7	 8.9	14.0	16.8	21.6	24.9	27.5	24.4	18.2	 9.0	 7.1
1963	 6.2	 4.9	13.0	14.1	18.7	21.5	26.2	23.1	20.8	19.2	12.4	 8.0
1964	 7.3	 8.5	12.3	15.1	22.6	23.0	27.7	25.3	25.0	15.9	13.4	 7.6
1965	 7.3	 7.2	11.4	14.7	20.5	24.5	25.9	25.4	20.2	18.3	11.9	 9.9
1966	 8.2	12.2	13.0	16.7	20.9	23.2	24.5	24.5	24.7	17.3	 9.5	 9.2
1967	 8.7	 9.8	14.8	14.4	18.3	21.6	28.6	26.0	22.5	20.4	13.5	 7.5
1968	 9.9	 9.3	12.0	15.0	18.1	21.2	26.9	23.7	21.6	22.1	12.9	 7.5
1969	 8.5	 7.3	11.0	13.6	18.8	20.1	25.9	24.7	20.1	18.4	11.1	 7.2
1970	 9.2	10.1	10.7	15.1	18.7	23.5	26.8	26.4	26.3	18.6	14.5	 6.2
1971	 7.7	10.9	 8.9	15.1	16.5	21.4	26.5	27.9	22.1	18.9	 9.0	 9.4
1972	 6.6	 8.9	12.1	14.1	16.5	19.4	25.3	23.1	18.0	16.4	13.3	 9.1
1973	 8.5	 9.7	11.7	13.7	20.7	22.9	26.9	27.6	24.6	17.6	13.2	 7.9
1974	 9.0	 8.8	11.8	12.5	18.7	21.9	26.5	25.9	20.9	13.8	11.8	10.2
1975	11.3	10.6	10.1	15.9	17.4	21.0	26.6	25.9	21.3	17.6	11.8	 8.4
1976	 9.2	10.0	13.5	12.8	19.1	24.4	25.3	23.8	19.5	14.5	10.2	 7.8
