1950	 1.0	 3.0	 4.3	4.4	 9.8	14.5	18.2	15.7	13.0	 9.9	 5.4	-0.9
1951	 0.7	 0.6	 2.7	5.1	 7.4	12.1	15.3	14.2	13.4	 8.1	 4.6	 2.6
1952	-1.6	-0.6	 6.2	7.1	10.2	14.8	16.4	15.5	11.2	10.0	 3.7	 0.6
1953	-1.5	-0.7	 3.2	5.9	11.3	10.5	15.1	15.5	13.1	 9.5	 5.3	 4.7
1954	-2.1	-1.7	 4.2	4.7	 8.1	12.5	13.3	13.0	13.0	 9.7	 4.8	 1.1
1955	 3.5	 1.3	 2.8	6.2	 9.6	12.0	15.1	15.0	12.2	 7.9	 3.8	 3.2
1956	 1.6	-6.5	 2.9	4.4	 9.2	10.2	14.5	14.6	13.2	 7.2	 1.2	 0.2
1957	-1.2	 2.1	 5.7	4.7	 7.4	11.4	14.6	15.3	12.9	 8.0	 3.6	-0.4
1958	-1.0	 1.7	 2.0	3.1	10.6	11.4	14.1	14.3	14.5	 8.2	 4.5	 3.2
1959	 0.4	 3.5	 5.4	5.8	 8.7	12.8	16.1	14.6	13.2	 8.7	 3.1	 0.8
1960	 0.6	 2.3	 4.3	5.2	10.8	13.8	14.1	14.4	11.2	 6.1	 3.5	-0.6
1961	-0.8	 2.8	 5.6	7.5	 9.6	12.6	14.8	14.5	14.3	 8.3	 4.3	 2.6
1962	 1.7	 1.4	 0.6	4.4	 7.9	12.7	15.3	15.9	13.5	10.4	 1.1	-1.4
1963	-0.6	-2.3	 3.3	5.2	 8.1	11.8	15.9	13.6	11.7	 8.7	 3.9	-2.1
1964	-2.1	 0.3	 1.5	4.9	11.3	12.8	16.2	15.1	15.1	 6.2	 4.8	-1.1
1965	-0.6	-2.9	 3.0	3.9	 9.8	13.3	15.0	14.2	 9.5	10.6	 3.4	 1.2
1966	 1.5	 4.2	 2.1	7.9	10.1	12.6	13.5	15.9	13.8	10.0	 1.2	 0.2
1967	 0.2	 1.7	 5.3	4.6	 7.9	11.0	16.6	15.6	12.2	11.3	 5.9	-1.7
1968	 0.1	 1.0	 2.5	5.6	 8.1	12.0	15.2	14.0	11.8	11.1	 4.8	 0.3
1969	 1.3	-1.6	 3.0	5.8	 8.7	10.5	15.0	14.6	10.7	 9.5	 2.2	-1.8
1970	 1.9	-0.3	-0.2	3.2	 7.3	12.5	14.8	14.8	14.2	 7.5	 6.0	-1.6
1971	-0.4	 0.4	-1.5	6.5	 8.4	10.9	15.7	16.5	13.6	10.0	-0.1	 2.7
1972	-0.8	 1.0	 3.6	3.5	 6.5	11.0	14.1	12.4	 9.6	 7.4	 4.7	 1.9
1973	 0.4	-1.3	 0.9	3.2	 9.6	12.4	15.2	16.4	12.4	 6.7	 3.5	-0.5
1974	 0.9	 0.1	 4.6	5.2	 8.4	11.6	14.0	14.3	10.7	 3.1	 4.3	 2.2
1975	 2.3	 3.3	 2.2	4.9	 7.4	11.4	15.2	15.0	11.6	 7.9	 3.1	 1.0
1976	-0.4	 1.3	 2.8	3.8	 9.1	13.3	14.5	13.6	10.1	 6.4	 0.3	 3.1
1977	 1.4	 2.7	 5.0	4.8	 6.6	10.8	13.4	12.6	12.8	10.8	 4.1	 4.5
1978	-1.3	 1.7	 3.4	3.5	 7.6	11.0	14.2	14.5	13.3	 6.8	 3.5	 2.4
1979	 2.0	 1.6	 3.1	3.3	 9.0	13.3	15.6	14.3	12.0	 9.5	 2.4	 1.6
1980	-0.3	 3.1	 3.3	3.8	 7.2	11.7	13.0	16.9	14.6	 7.7	 3.5	-1.5
1981	-0.4	 0.0	 6.1	6.6	 7.7	14.3	14.0	16.1	13.7	 9.5	 5.2	 2.0
1982	 3.2	 2.4	 2.2	4.8	 8.2	13.2	17.7	14.7	12.5	 8.0	 4.1	 0.4
1983	-0.4	-1.2	 3.2	4.2	 8.2	13.4	17.9	14.4	13.8	 9.4	 7.7	 2.9
1984	 0.6	 0.5	 1.8	7.2	 6.7	12.0	15.8	13.1	10.5	 7.4	 6.0	 0.2
1985	-4.9	 3.2	 0.7	5.6	 6.6	12.6	16.4	14.0	14.2	10.4	 2.9	 1.6
1986	-1.0	-1.0	 3.1	2.1	10.8	12.9	15.2	15.6	13.6	10.4	 3.7	 0.0
1987	-2.0	 0.1	 2.9	6.4	 7.1	11.2	15.8	16.3	16.1	 9.6	 3.2	 3.4
1988	 2.0	-0.7	 2.6	5.3	 9.3	11.5	14.6	15.2	12.4	10.0	 4.1	-0.2
1989	 0.5	 2.3	 5.9	3.2	 9.8	12.4	16.2	16.2	11.8	 8.5	 5.6	 4.3
1990	 0.7	 5.1	 3.9	3.7	 9.6	12.4	15.5	16.0	14.2	 9.5	 3.3	-1.7
1991	 0.8	 0.0	 5.5	3.1	 5.8	11.6	15.6	17.4	13.7	 6.4	 3.3	 2.7
1992	-0.8	 1.1	 3.4	5.8	10.8	 9.9	15.8	16.8	12.5	 7.4	 5.8	 1.7
1993	 0.3	 0.5	 3.1	5.2	 9.0	13.5	14.3	15.2	11.4	 7.2	 3.0	 0.4
1994	 0.0	 2.0	 5.4	3.3	 9.0	13.3	18.3	17.5	11.4	 9.1	 6.2	 1.8
1995	 0.2	 3.3	 2.8	5.6	 8.8	11.6	15.8	14.9	10.4	10.7	 4.9	 2.8
1996	 3.1	-0.7	 2.6	5.8	 8.2	12.1	14.8	14.6	 9.8	 7.4	 3.6	 2.7
1997	 1.8	 2.7	 5.7	6.0	 9.6	12.3	13.9	15.6	13.5	11.3	 5.8	 2.0
1998	 2.2	 3.8	 5.5	5.6	 9.9	14.1	16.3	16.2	12.7	 7.9	 2.9	 1.4
1999	 1.2	 0.0	 3.7	5.9	11.3	13.2	15.6	16.5	13.4	 9.5	 1.3	 0.2
2000	-0.9	 3.2	 4.4	5.3	10.6	13.1	14.4	16.0	12.8	 8.5	 2.9	 3.0
2001	 2.3	 1.6	 6.9	5.5	10.3	14.2	15.9	17.0	11.6	11.9	 2.9	-1.2
2002	 1.5	 2.5	 5.1	6.3	 8.3	12.9	14.2	14.1	11.5	 9.3	 5.0	 2.9
2003	-0.7	 0.0	 4.6	6.2	10.6	16.9	17.9	18.8	13.0	 8.5	 6.4	 1.5
2004	 1.2	 1.6	 2.3	5.0	 8.3	14.1	15.3	16.4	13.9	10.4	 2.7	 2.1
2005	-1.5	-2.3	 2.4	5.5	10.6	15.1	16.9	15.0	12.5	10.3	 4.1	-1.3
2006	 0.1	 0.3	 4.1	6.9	11.1	14.5	18.4	14.1	13.9	11.6	 7.2	 1.9
2007	 1.8	 3.2	 3.4	8.1	 9.8	13.4	15.5	15.0	12.2	 8.8	 2.0	 0.6
2008	 1.2	 2.2	 1.8	4.7	 8.3	13.1	14.4	15.1	11.3	 8.1	 1.5	-0.4
2009	-0.9	 0.9	 4.4	5.8	11.8	14.7	16.5	17.7	13.6	10.8	 6.5	 2.2
2010	 0.2	 0.5	 2.4	6.5	 8.2	12.6	17.4	15.9	12.7	 8.4	 2.7	 0.9
2011	 1.2	 2.4	 3.9	8.9	11.1	13.1	14.6	16.6	14.6	10.6	 8.0	 2.1
2012	 0.8	-1.8	 4.7	5.3	 9.9	15.0	15.3	17.9	13.0	 9.8	 5.5	 2.0
2013	 1.0	 0.1	 4.0	6.2	 6.9	11.7	16.3	15.7	12.9	11.5	 3.9	 1.6
2014	 2.4	 1.6	 3.9	8.2	 8.6	13.9	14.8	15.6	14.5	12.0	 7.1	 1.6
