1950	 11.5	  2.2	 15.5	 20.9	 81.3	  5.8	 0.1	 80.3	 26.9	 13.3	  1.6	138.8
1951	 18.9	 20.3	 70.7	 21.3	 72.8	 36.4	 9.6	 39.5	112.8	141.0	 65.7	 31.0
1952	 23.7	 21.8	 58.2	 37.1	 77.4	 41.8	41.9	  9.9	 41.9	109.7	 22.5	 11.7
1953	  0.0	  1.5	 30.0	 14.6	 13.6	142.6	12.6	 27.2	 65.0	 78.1	 20.4	 95.1
1954	  6.8	 17.5	 77.6	 39.3	 74.7	 63.1	33.0	 13.6	 28.9	 38.3	 13.1	 39.3
1955	 37.3	 51.4	  6.8	  3.4	 10.2	 37.8	24.7	 58.2	104.3	115.9	 27.2	 51.9
1956	  7.8	  5.3	 54.4	 61.1	 65.5	 71.3	 9.2	 29.1	 90.2	 38.8	 45.6	  2.4
1957	  4.9	 10.7	  5.3	 82.0	167.3	 94.2	 1.9	 14.7	 48.0	 85.9	 19.1	 36.9
1958	 31.0	  0.0	 53.8	 24.7	 11.2	 21.8	11.4	  4.4	 17.5	 42.7	 53.8	103.3
1959	  1.9	105.3	115.3	 15.0	 29.1	 25.2	17.0	 14.6	197.4	114.5	  2.9	 39.8
1960	 42.7	 38.3	 66.0	  9.2	 46.1	174.1	34.4	 12.6	 49.5	 80.0	 13.1	 67.4
1961	 45.1	  0.0	  8.2	 28.1	 92.2	 60.6	 0.0	 20.4	 89.7	 65.0	 52.4	  3.4
1962	 43.2	 70.3	 28.6	 72.3	 57.7	 35.4	 4.9	 50.0	125.6	151.3	 31.0	 28.6
1963	 33.5	 36.4	  2.4	 23.3	 27.2	 22.8	 2.9	 67.9	158.6	  4.9	 43.2	 29.1
1964	 18.4	 47.5	 17.5	  0.0	 21.1	 84.4	 8.7	 60.1	 46.1	 25.2	 69.8	 94.1
1965	 35.9	 23.5	 25.7	 17.5	 26.2	  9.7	16.5	 64.5	 50.9	168.8	 24.7	 15.3
1966	 42.2	 49.3	  1.9	 27.2	 19.1	 28.7	50.0	 30.4	 16.5	 78.3	 14.1	  0.0
1967	 14.6	 38.3	 65.5	 58.2	 13.6	  7.8	 1.9	 72.3	  2.9	112.0	174.6	  0.0
1968	  0.0	 22.8	 22.3	 41.7	 40.7	 91.2	 3.4	126.6	 37.3	  1.5	 54.3	 86.3
