1950	 12.9	  2.3	 17.0	 60.3	 52.7	 11.1	 0.0	 79.7	 17.0	 19.9	  2.3	 68.5
1951	 53.9	 85.5	100.8	 53.3	 93.2	 34.0	18.2	148.8	 82.6	181.0	 82.0	 32.8
1952	 29.3	 30.5	 42.2	 23.4	 46.9	 19.3	58.6	  0.0	165.2	 63.3	 48.0	 17.6
1953	  2.3	  1.8	 49.8	 22.3	 43.9	149.4	17.6	 28.1	118.9	116.6	  0.6	 49.2
1954	  7.0	 34.0	 97.3	 52.7	138.9	 37.5	34.6	  2.9	 45.7	  3.5	 12.3	 56.2
1955	 84.4	 50.4	 34.6	  6.4	  2.9	 76.8	47.5	 94.9	 64.4	113.1	 41.0	 38.9
1956	  9.0	  2.9	127.1	 92.8	 44.5	 43.4	16.6	 44.3	 60.0	 78.2	 74.1	 11.7
1957	  0.0	 27.8	  4.1	 77.6	135.6	 76.2	38.1	 56.8	 65.5	 86.1	 44.2	 51.2
1958	 38.1	  0.6	 31.1	 24.6	 29.5	 25.8	38.9	 21.9	 10.0	 87.9	117.8	157.0
1959	  0.4	 69.6	119.1	 17.2	 66.8	 17.0	 6.9	 63.5	241.2	 84.6	 31.9	 37.4
1960	 49.1	 41.2	 92.9	 26.0	  4.3	 77.9	91.4	  8.2	150.8	129.2	 18.2	116.8
1961	 44.4	  0.0	  7.0	 39.5	 34.6	 19.9	 0.0	 75.2	 82.7	 80.4	 50.9	  4.6
1962	 52.4	 48.3	 44.8	 55.0	 90.1	 17.5	13.1	 11.7	129.6	108.4	120.2	 98.8
1963	 47.0	 23.3	 22.7	 40.2	  4.2	 51.9	84.4	 90.7	147.1	 17.7	 59.8	 48.4
1964	 13.6	 65.3	 65.6	 17.9	 17.6	 13.2	 1.2	 20.4	 27.5	 20.5	 55.8	 84.1
1965	 12.4	 41.8	 19.8	 38.4	 16.9	 12.9	 7.3	 61.4	 85.7	261.2	 35.3	 23.4
1966	 32.3	 47.9	 15.6	 22.8	 33.2	  8.3	40.8	 28.6	 29.4	113.5	 27.9	  0.0
1967	  5.6	 25.5	 67.1	 79.4	 46.3	 15.6	 2.3	 71.8	  0.0	 93.4	112.1	 12.9
1968	  0.0	 37.0	 38.0	 33.0	 31.2	 94.4	 1.3	102.4	 53.1	  1.6	127.6	 29.4
1969	 32.8	 27.4	106.2	158.5	 33.5	 42.8	14.6	 22.4	162.6	114.7	 30.8	 38.3
1970	 26.8	  0.0	 24.1	 13.1	134.2	 34.0	 8.3	  9.0	  5.9	 81.2	 68.1	101.5
1971	 16.9	  4.9	 46.2	 78.4	 56.4	 45.8	19.3	 33.3	191.6	 61.2	 82.5	166.9
1972	 67.8	 29.6	 50.2	 48.3	168.5	 72.3	14.4	 42.2	116.7	 61.6	 46.1	 38.8
1973	 18.6	  0.4	 64.0	 19.9	 17.6	 62.6	13.8	  1.4	 46.9	  5.7	 17.7	154.6
1974	  6.1	 40.3	104.5	 65.0	 38.9	 28.9	 7.5	 30.0	100.3	 56.8	 15.8	  0.7
1975	 35.4	 35.2	 62.7	 23.1	 75.6	 49.2	17.2	182.7	 64.4	 17.5	 14.9	 58.1
