1950	13.0	14.8	15.8	16.5	20.9	26.1	29.4	28.1	25.8	22.6	19.6	11.0
1951	12.9	13.8	14.8	15.9	18.6	24.2	26.7	26.4	25.3	20.1	16.8	14.0
1952	11.2	13.0	16.3	17.8	21.6	26.3	28.7	28.5	24.0	22.4	16.8	13.9
1953	12.2	12.9	14.6	18.1	22.0	22.9	26.3	27.5	25.4	21.5	18.2	16.1
1954	11.8	12.5	15.4	15.9	19.3	23.5	25.1	26.4	25.3	22.6	19.1	15.2
1955	15.1	14.0	13.9	17.6	20.7	24.3	27.7	27.9	25.2	20.7	16.4	15.5
1956	13.6	 8.6	15.1	16.3	20.7	22.4	26.4	27.3	25.9	20.6	13.9	12.3
1957	12.0	15.9	15.8	16.7	18.4	22.4	26.5	26.7	25.3	20.8	15.7	12.6
1958	12.8	14.6	15.3	16.0	20.8	23.5	25.9	27.5	26.5	21.2	16.3	14.4
1959	13.3	13.9	15.6	18.2	19.8	23.6	27.8	26.8	24.0	20.4	15.6	14.1
1960	12.5	13.9	15.8	17.3	21.4	24.8	25.3	27.0	23.6	19.5	16.4	11.0
1961	11.7	15.1	16.1	19.4	21.4	24.9	27.6	26.8	26.3	21.7	16.7	15.5
1962	14.3	13.4	14.1	16.7	19.4	23.2	26.2	27.8	25.5	21.7	14.8	11.5
1963	10.6	10.7	15.3	17.0	20.0	23.4	27.8	26.3	23.7	21.8	17.6	11.6
1964	11.3	13.5	14.9	16.9	22.1	25.1	28.1	27.4	26.1	20.3	16.5	12.9
1965	12.4	11.0	15.3	17.0	20.3	23.9	26.2	26.5	23.1	20.8	16.8	14.3
1966	12.5	15.3	14.9	18.4	20.3	24.1	25.3	26.3	25.8	21.6	14.8	14.1
1967	12.3	13.9	16.4	17.2	19.8	22.9	27.6	27.4	24.9	22.7	17.4	12.2
1968	14.1	13.9	15.0	17.4	20.2	23.1	26.1	26.5	25.1	22.9	16.5	13.9
1969	12.5	12.4	14.6	16.1	20.1	21.9	26.4	26.7	23.9	21.5	15.9	11.9
1970	13.5	14.3	13.4	16.7	19.9	23.9	26.2	27.3	26.2	21.5	18.0	11.0
1971	12.3	14.1	12.8	17.4	19.7	23.1	27.7	28.1	24.8	22.0	14.6	13.0
1972	11.6	13.6	15.3	16.9	18.5	21.9	25.5	24.9	21.4	19.4	17.2	13.2
1973	12.5	13.0	14.0	15.7	19.9	24.0	27.6	28.6	25.9	20.7	16.8	12.9
