1950	 2.4	 4.6	6.0	 7.4	12.2	18.1	21.3	20.4	16.8	13.2	 8.8	2.0
1951	 2.8	 3.3	5.7	 7.9	10.5	16.1	18.8	18.7	16.9	11.1	 8.0	4.5
1952	 0.7	 2.2	8.0	 9.4	12.8	18.6	20.0	19.9	15.0	13.0	 8.0	3.8
1953	 0.1	 0.7	4.8	 9.4	13.6	16.4	19.6	20.3	17.4	12.3	 8.1	7.3
1954	 1.6	 2.3	6.6	 9.0	12.2	17.0	18.4	19.0	17.2	12.9	 8.6	4.4
1955	 7.5	 5.1	5.1	 7.3	13.8	16.7	19.4	19.3	15.9	11.1	 5.9	5.3
1956	 3.1	-2.7	5.8	 8.3	11.6	14.2	17.8	18.6	16.4	11.2	 4.4	1.1
1957	-0.4	 5.1	6.7	 7.7	10.8	14.8	17.5	18.6	16.1	10.5	 5.8	1.9
1958	 2.4	 3.8	6.4	 6.4	11.8	16.0	17.3	19.6	19.6	12.0	 7.9	6.6
1959	 3.5	 4.5	8.7	 9.2	11.6	15.7	19.1	19.4	16.8	13.0	 6.6	6.0
1960	 2.6	 4.2	7.4	 8.2	12.8	17.4	18.5	19.1	15.4	11.1	 7.1	3.1
1961	 2.2	 5.5	5.3	10.5	12.9	16.6	19.2	18.5	17.8	12.0	 7.8	4.4
1962	 3.7	 2.9	6.2	 8.5	11.6	15.2	19.0	20.6	17.4	13.6	 4.8	2.9
1963	 1.6	 1.8	6.4	 8.2	11.1	15.8	19.4	18.3	15.6	12.4	 8.5	2.3
1964	 0.5	 4.2	6.1	 7.8	14.4	16.9	19.5	18.1	17.9	11.3	 5.9	3.3
1965	 1.9	 0.9	5.8	 8.6	12.5	15.6	19.0	18.5	13.7	13.3	 7.1	5.2
1966	 4.7	 6.6	3.8	 9.4	11.4	16.5	18.4	19.4	17.2	12.3	 4.8	4.3
1967	 2.6	 5.2	7.9	 7.8	12.3	15.6	19.8	19.8	16.2	13.9	 9.2	1.6
1968	 3.7	 4.4	5.7	 9.4	11.0	15.3	19.1	18.5	16.7	13.9	 8.1	5.8
1969	 4.9	 3.0	6.9	 9.1	12.2	14.7	18.5	18.6	14.2	12.5	 4.6	3.1
1970	 3.9	 4.5	3.5	 7.2	11.1	17.4	18.9	19.7	17.2	10.9	 8.9	1.1
1971	 2.3	 3.1	3.4	 9.0	11.5	14.4	18.7	19.9	16.8	12.5	 4.0	4.5
1972	 2.4	 4.3	5.2	 8.2	10.4	14.7	17.9	17.0	13.6	10.7	 8.2	4.0
1973	 1.9	 2.2	3.7	 6.2	12.1	16.0	18.7	18.9	16.6	10.4	 6.0	2.7
1974	 2.8	 4.0	6.6	 7.5	11.8	15.8	17.8	18.3	14.7	 7.9	 6.6	2.8
1975	 2.5	 4.5	5.1	 7.2	10.7	15.7	19.4	19.7	14.9	11.5	 5.9	2.1
1976	-0.2	 4.2	4.7	 7.5	12.0	16.5	19.5	18.9	15.6	11.1	 3.8	5.5
1977	 3.7	 5.5	6.5	 8.2	10.5	14.7	16.8	17.1	15.5	13.6	 7.2	6.3
1978	 2.2	 5.8	6.3	 7.7	11.2	14.7	17.3	19.3	17.0	11.7	 6.6	5.4
1979	 5.5	 5.2	6.0	 7.6	11.0	16.1	18.9	19.1	16.4	12.6	 5.5	4.7
1980	 2.1	 4.9	6.0	 7.6	10.5	15.2	17.0	20.1	18.5	11.4	 6.2	1.7
1981	 2.5	 1.8	7.8	 8.8	11.3	16.3	17.4	19.0	17.2	12.6	 7.4	6.8
1982	 6.5	 6.2	6.4	 8.4	11.7	17.4	20.8	19.0	16.0	11.5	 7.5	3.6
1983	 0.8	 1.7	6.5	 8.3	11.5	16.4	19.7	19.4	17.0	12.3	10.1	3.7
1984	 3.6	 3.7	4.4	 8.4	 9.6	14.1	19.2	18.0	14.8	10.9	10.1	2.6
1985	 0.1	 5.3	4.8	 8.4	10.5	17.1	20.3	19.1	17.5	13.9	 5.8	3.2
1986	 4.2	 2.5	5.7	 6.5	13.2	15.7	18.8	19.9	17.2	13.1	 6.9	3.9
1987	 2.1	 3.8	6.6	 9.5	11.4	15.8	19.1	20.3	18.4	12.8	 7.1	5.0
1988	 5.9	 4.3	6.1	10.2	13.2	16.6	19.4	20.1	16.7	13.7	 7.5	2.2
1989	 1.7	 4.4	7.9	 8.0	12.7	17.0	21.3	21.5	16.6	13.0	10.8	7.0
1990	 2.5	 7.4	6.7	 8.1	13.1	17.7	19.6	20.8	18.4	13.1	 6.8	1.4
1991	 2.7	 3.0	8.5	 7.0	10.0	16.3	19.3	21.0	18.3	 9.8	 5.3	5.3
1992	 0.4	 2.7	6.7	 8.0	13.2	14.8	18.1	21.0	17.1	11.6	 7.7	4.9
1993	 0.6	 3.3	5.6	 8.6	12.4	17.2	18.6	19.3	15.4	10.5	 6.8	4.4
1994	 3.5	 5.0	6.7	 8.5	13.7	17.0	21.3	22.2	15.9	12.7	 9.4	4.5
