1950	 0.8	 4.0	4.2	7.3	11.2	16.8	20.6	19.5	15.6	11.5	7.6	 1.5
1951	 1.3	 1.4	4.7	7.0	 9.8	14.9	18.3	17.7	14.9	 8.8	6.7	 3.4
1952	 0.3	 1.1	6.2	8.7	11.0	16.7	18.7	19.2	13.1	11.6	6.7	 2.7
1953	-1.2	-1.6	1.4	8.5	12.6	15.0	18.2	18.8	15.1	 9.2	5.2	 5.7
1954	 1.4	 0.6	5.4	8.4	11.9	15.5	17.0	17.8	16.0	11.2	5.1	 2.8
1955	 6.0	 3.3	3.2	7.2	14.2	17.2	19.6	19.5	15.8	 9.2	2.9	 5.0
1956	 1.6	-3.5	4.0	7.8	11.3	14.8	18.8	18.9	15.2	10.2	1.6	-0.6
1957	-2.0	 1.7	6.9	6.9	10.6	15.2	18.1	18.2	14.7	 9.0	3.8	 1.3
1958	-0.4	 3.0	6.0	6.7	12.4	15.2	17.5	19.1	18.8	 9.8	5.6	 5.2
1959	 2.0	 2.6	7.5	8.6	11.3	14.5	18.7	18.7	15.8	12.5	5.3	 3.0
1960	 0.4	 0.6	5.7	8.4	12.3	16.0	17.8	17.9	13.2	 7.6	4.3	 0.3
1961	 0.0	 2.1	4.5	9.4	12.6	15.6	18.4	17.9	16.6	10.1	6.1	 1.3
1962	 1.8	 0.9	4.5	7.5	11.3	14.4	19.2	19.4	16.7	12.9	3.1	 0.7
1963	-0.1	-0.3	4.6	7.2	10.4	15.2	18.7	17.6	13.9	10.2	6.3	-0.4
1964	-0.6	 2.6	5.7	7.8	14.6	16.2	19.5	17.9	18.3	 9.7	3.3	 1.4
1965	 0.3	-0.9	4.8	7.8	11.2	15.5	18.6	18.3	12.7	12.3	5.2	 3.6
1966	 3.5	 6.0	2.6	8.5	11.5	15.8	17.2	18.6	16.1	10.8	3.4	 3.0
1967	-0.2	 1.7	5.9	5.6	10.0	13.3	18.8	17.5	14.9	11.5	6.4	 0.0
1968	 1.4	 1.8	3.1	7.5	10.6	14.4	18.1	17.3	14.2	10.3	7.1	 4.2
1969	 2.6	 1.2	5.4	8.4	10.7	13.8	17.8	18.7	12.4	10.5	3.7	 1.8
1970	 3.0	 4.0	2.5	6.7	10.4	15.5	18.4	18.6	16.1	 8.3	6.5	-1.7
1971	 1.0	 2.4	2.5	9.4	11.1	14.1	18.3	19.9	14.7	10.4	3.3	 3.2
1972	 1.5	 2.9	4.5	7.3	 8.6	14.4	16.7	16.1	12.0	 9.3	4.8	 1.4
1973	 0.4	 0.5	1.5	5.4	11.1	16.3	18.4	19.1	15.7	 6.8	4.4	 1.2
1974	 0.9	 2.0	4.0	7.1	11.8	15.3	16.8	18.2	14.4	 6.9	5.1	 3.0
1975	 1.6	 3.3	3.6	6.3	10.4	15.3	19.5	19.3	13.1	 9.4	3.5	 2.3
