1950	12.4	16.0	17.4	18.3	22.4	29.2	32.6	29.2	25.6	22.3	17.4	 9.6
1951	12.1	12.7	15.1	18.3	18.8	26.4	29.3	27.5	25.5	18.7	15.7	13.4
1952	 9.6	13.1	18.3	20.1	23.7	28.9	31.3	29.8	24.2	22.4	14.8	12.1
1953	10.8	12.9	15.9	20.1	24.7	24.6	29.0	29.4	26.8	21.0	16.7	15.5
1954	10.0	12.1	16.1	17.4	20.7	25.0	25.4	27.2	24.5	21.6	17.3	13.3
1955	14.1	13.5	16.4	21.5	23.6	26.6	30.1	29.0	25.3	18.8	13.7	12.3
1956	12.1	 7.4	16.4	16.6	22.7	23.5	28.1	28.1	26.6	20.1	14.2	12.9
1957	13.2	17.1	18.6	18.5	19.1	24.2	27.6	27.3	25.8	20.7	15.5	12.4
1958	11.4	15.4	15.3	16.3	23.8	24.6	27.7	29.1	27.8	22.1	15.3	13.6
1959	13.0	15.1	16.7	20.4	21.8	26.6	31.1	28.4	24.4	19.8	14.3	13.6
1960	12.1	14.7	17.0	19.3	24.6	27.2	27.3	27.6	22.3	17.8	14.9	 9.8
1961	11.4	16.8	18.3	21.3	23.1	26.5	29.5	28.4	26.8	20.8	15.1	15.0
1962	14.1	13.2	14.4	17.9	21.4	25.9	28.7	30.1	26.9	21.0	13.3	10.6
1963	10.1	10.2	16.8	18.6	21.8	25.7	29.8	26.4	23.7	20.6	16.3	10.6
1964	11.7	13.9	15.8	18.3	24.6	27.0	30.9	28.8	26.7	20.0	16.6	11.7
1965	11.9	11.5	16.2	18.4	23.3	27.5	28.8	28.0	23.4	20.7	15.5	13.4
1966	11.8	16.1	16.2	19.8	22.3	26.8	26.4	27.5	26.7	21.0	13.3	13.3
1967	12.3	14.2	17.9	18.2	21.8	24.9	31.0	28.5	25.0	22.4	16.4	11.4
1968	13.9	14.3	15.9	19.3	22.0	25.0	29.2	26.8	25.6	24.5	15.9	12.8
1969	11.8	12.4	15.2	17.4	22.9	23.7	28.7	28.2	24.1	21.1	14.7	10.8
1970	12.9	14.7	14.3	18.2	21.6	26.9	29.6	28.8	28.1	21.2	17.4	10.6
1971	12.0	14.5	12.4	18.6	20.4	24.5	29.5	30.4	25.4	22.0	13.9	12.5
1972	11.2	13.4	15.9	17.0	19.7	22.5	27.9	25.7	21.0	19.2	16.5	12.9
1973	12.5	13.4	14.7	16.5	23.0	26.1	29.5	29.6	25.7	20.8	16.5	12.1
1974	14.5	13.6	15.1	15.5	21.1	24.9	28.4	28.3	24.0	16.9	15.8	14.0
1975	14.2	14.1	13.7	18.7	20.3	24.4	29.6	29.0	24.6	20.5	15.9	11.5
1976	12.4	13.3	16.4	17.1	22.1	28.7	28.8	27.4	23.6	19.1	14.3	12.2
1977	11.9	16.4	17.0	18.2	19.1	24.1	26.4	26.4	25.2	21.9	16.3	12.7
1978	10.9	14.2	17.1	15.9	20.3	24.0	28.1	28.5	26.8	20.5	15.3	13.2
1979	11.4	13.6	16.3	17.7	22.3	27.5	30.6	29.0	25.0	20.3	15.2	13.7
1980	11.8	14.8	16.3	17.1	20.1	24.1	27.6	29.8	26.8	21.5	14.9	11.0
1981	12.1	12.7	18.7	18.4	21.7	27.2	27.9	29.5	26.1	22.5	17.2	14.2
1982	14.7	13.2	14.8	19.0	22.3	27.7	32.3	27.6	26.1	20.9	15.7	13.1
1983	13.8	11.0	16.9	19.5	22.4	27.4	33.6	28.4	27.9	22.2	16.2	12.8
1984	12.5	12.7	14.3	18.7	19.2	25.2	30.4	28.1	24.5	20.5	16.9	12.2
1985	 8.5	16.0	15.4	20.1	19.9	25.8	31.7	28.7	28.7	22.3	13.5	13.1
1986	12.3	11.2	16.3	16.7	25.3	26.6	29.5	30.0	26.7	21.5	16.6	13.2
1987	11.6	12.8	14.9	20.5	21.4	26.1	29.1	30.6	30.2	21.1	15.3	14.2
1988	13.7	15.1	18.1	18.3	22.0	25.0	30.2	31.3	26.7	21.9	14.8	13.0
1989	13.1	16.4	19.1	17.8	23.8	26.8	31.5	30.0	24.9	22.4	16.2	14.7
1990	13.3	18.4	18.6	18.1	24.4	25.6	30.8	30.6	25.4	20.9	14.3	10.7
1991	12.1	13.0	17.0	17.9	20.3	26.4	31.2	31.6	27.6	19.1	15.1	11.8
1992	11.1	14.1	16.8	20.0	23.7	22.2	28.2	31.0	25.2	18.5	17.8	12.9
1993	13.5	13.0	15.6	18.9	22.8	27.4	29.2	30.9	24.7	18.7	13.7	12.9
1994	13.3	14.9	19.6	18.6	23.9	28.3	33.3	32.7	25.1	20.0	17.9	13.4
1995	13.6	16.8	17.5	20.5	23.5	25.2	31.4	29.1	23.5	22.5	16.5	13.4
1996	13.5	13.7	15.4	19.2	22.8	27.4	30.3	29.2	23.7	19.7	14.7	12.8
1997	12.2	16.9	20.8	20.6	24.5	25.9	29.2	30.7	26.7	23.4	16.1	12.8
1998	13.0	16.8	18.9	20.1	23.2	27.5	31.3	30.5	25.8	20.6	14.7	13.3
1999	13.7	14.5	18.1	20.7	26.1	27.8	30.6	30.6	26.6	21.5	13.7	12.7
2000	12.3	17.7	18.9	19.8	24.4	27.7	29.0	30.9	26.6	19.9	15.5	14.6
2001	14.0	15.5	21.2	19.8	24.5	28.9	29.9	31.5	24.8	23.8	14.8	10.4
2002	13.5	16.4	18.3	19.8	21.2	29.3	29.3	27.4	24.8	22.0	17.0	13.7
2003	12.8	12.4	18.4	20.7	24.5	32.7	32.4	34.2	25.5	19.2	16.5	12.6
2004	14.1	14.2	15.9	18.6	21.5	28.7	30.1	31.2	26.8	23.8	15.3	13.0
2005	12.8	12.2	16.8	20.5	24.9	29.8	31.0	28.2	25.6	21.5	15.0	10.9
2006	11.7	14.0	18.4	21.4	25.5	29.2	34.1	29.0	26.4	22.9	18.1	13.9
2007	14.8	16.6	18.7	20.9	24.8	28.6	29.9	28.2	25.9	21.3	15.9	13.2
2008	15.4	15.9	17.4	19.8	21.9	26.4	29.7	30.0	25.5	20.8	14.2	11.8
2009	12.1	14.6	17.7	19.3	25.9	29.3	30.9	32.4	26.7	22.8	17.8	13.2
2010	11.3	13.1	15.6	20.2	21.2	26.3	31.6	29.2	25.2	20.1	14.9	12.8
2011	13.5	15.8	16.7	22.7	25.2	26.4	27.7	30.9	29.2	24.8	18.2	15.7
2012	14.5	13.0	19.7	18.6	24.7	29.7	30.2	33.1	27.2	22.9	17.3	14.6
2013	14.2	13.4	16.7	19.6	20.9	26.6	32.2	30.7	27.2	24.1	17.3	14.2
2014	14.5	15.6	18.6	21.7	22.6	28.5	29.4	29.1	27.0	25.8	18.2	13.7
