1950	 2.1	 2.6	 4.7	5.0	10.2	15.0	19.5	17.2	13.9	10.8	6.5	1.1
1951	 1.0	 1.9	 3.9	6.2	 8.2	13.2	15.7	15.6	14.4	 9.6	6.3	2.9
1952	 0.1	 1.6	 6.5	7.8	10.9	17.0	18.8	17.1	13.5	11.3	5.4	1.5
1953	-0.4	 0.5	 3.4	6.5	12.8	14.2	17.0	17.4	14.9	11.1	7.0	7.4
1954	 0.8	 1.3	 4.3	6.5	 9.2	14.0	15.6	14.8	13.9	10.3	7.7	2.6
1955	 5.6	 1.8	 2.9	6.4	10.2	14.0	17.9	16.1	14.3	 9.4	4.1	3.8
1956	 2.8	-3.3	 3.8	5.9	10.4	12.8	15.5	14.8	14.2	10.0	3.9	1.4
1957	-0.1	 2.4	 4.6	5.6	 8.9	12.8	15.4	16.3	14.1	10.2	5.7	1.9
1958	 0.5	 2.3	 3.9	5.8	10.5	13.1	14.1	16.7	16.1	10.8	8.1	3.7
1959	 0.5	 3.7	 6.6	6.1	10.3	13.9	17.3	16.6	14.6	10.4	5.0	2.5
1960	 1.2	 2.9	 5.1	7.1	10.7	14.9	15.8	15.7	13.1	 9.2	4.7	1.0
1961	 0.8	 3.2	 3.8	7.3	10.9	14.5	16.6	15.6	15.5	10.4	6.2	2.5
1962	 3.0	 2.9	 4.1	6.0	 9.2	13.3	15.1	16.9	14.2	11.8	4.4	1.1
1963	-0.5	 0.0	 3.7	6.7	 9.8	13.2	16.6	14.8	13.3	 9.7	7.6	1.8
1964	 0.8	 3.6	 3.3	6.2	11.4	14.8	17.2	16.1	15.0	 9.3	5.6	1.5
1965	 0.9	 0.6	 2.7	6.4	 9.7	13.6	15.6	15.0	11.1	11.7	4.8	3.0
1966	 0.7	 4.9	 3.8	7.4	10.0	13.8	15.9	15.6	14.4	10.6	3.8	2.8
1967	 1.5	 2.7	 5.2	5.9	 8.3	13.0	16.6	16.2	14.0	11.5	7.1	0.5
1968	 1.6	 2.3	 3.6	6.3	 9.2	12.8	15.9	15.0	13.0	10.9	6.6	3.1
1969	 1.9	 0.5	 4.7	6.9	 9.9	12.5	15.9	16.4	12.8	10.8	4.7	1.7
1970	 3.0	 1.7	 2.2	5.6	 9.5	14.5	16.2	15.7	14.3	 9.5	6.1	1.1
1971	 1.4	 2.9	-0.6	6.4	 9.7	12.4	16.2	17.1	13.5	10.4	3.6	3.1
