1950	  3.1	 17.2	 43.6	 60.0	 60.9	 43.9	 14.1	198.8	 63.8	  7.1	 24.9	 60.9
1951	 25.1	 43.6	 72.6	 68.9	143.1	 76.2	 77.6	111.6	 73.0	134.3	 80.0	 21.4
1952	 12.5	 19.6	 59.8	 61.8	 99.0	 37.0	 97.2	 17.5	 53.6	 87.2	 23.1	 22.0
1953	  0.0	  0.3	  8.6	 24.0	 53.1	242.4	  9.3	118.9	 93.0	 78.1	  0.0	 64.5
1954	  2.6	 33.2	 72.3	 66.8	186.8	 43.4	 15.5	 30.8	 47.8	 14.3	 20.4	 14.2
1955	 91.3	 67.4	 22.4	 18.0	 71.9	135.5	 54.3	125.7	 92.1	 40.9	 16.2	 72.4
1956	 17.9	  4.3	150.6	 77.8	 63.9	 68.8	 51.7	 48.4	156.4	 30.7	 39.9	  3.8
1957	  0.3	 19.8	 14.3	 95.7	127.1	137.3	 82.4	 85.7	102.9	 78.9	 22.5	 30.5
1958	 37.7	  0.0	 40.3	 30.3	 15.6	 26.3	 42.3	 60.4	 13.7	 38.6	 50.3	107.5
1959	  5.1	124.1	117.7	 28.7	 36.7	 46.7	 23.3	206.5	133.7	 97.4	 19.7	 36.8
1960	 54.3	 43.6	107.0	 14.3	 24.1	170.2	241.3	 29.2	151.5	 98.7	 36.5	 39.2
1961	 15.2	  0.0	 14.6	 22.0	 84.8	 63.0	 29.6	 47.1	 89.6	 32.3	 65.8	 18.6
1962	 64.1	 48.8	 77.4	 93.0	132.5	114.9	 14.6	 18.3	114.9	 68.5	146.1	 67.7
1963	 63.4	 34.4	  7.0	113.2	 87.9	121.7	 99.7	221.7	116.3	 40.4	 64.4	 45.8
1964	  1.8	 83.7	 62.2	 56.1	145.9	 64.2	 55.5	 44.6	 44.5	  7.1	 87.7	 41.8
1965	 21.0	 14.6	 51.6	 13.6	 92.6	 25.4	 36.8	 80.9	100.4	173.9	 33.9	 27.4
1966	 18.9	 62.6	 12.2	 59.4	118.4	 43.0	 98.3	 46.1	 42.8	 61.2	 22.7	  0.0
1967	 21.7	 39.3	 37.8	 58.8	 28.2	 45.8	 32.8	 63.2	104.0	 49.4	 90.4	  5.8
1968	  0.3	 58.6	 44.9	 47.0	 75.0	 79.0	 26.9	133.9	 39.0	  5.3	104.8	 13.8
1969	 22.6	 38.3	 87.3	136.8	 24.5	 96.9	 93.7	111.2	 88.0	 62.2	 47.4	 16.2
1970	 53.1	  0.0	 30.9	 22.2	 94.2	105.5	 32.7	 38.8	 45.1	 77.6	 35.5	 56.1
1971	 19.5	 11.3	 48.2	100.2	136.0	 51.4	 54.5	 15.9	124.7	 54.1	 35.5	117.2
1972	 62.7	 58.2	 44.0	 81.9	118.2	116.0	 91.4	 71.2	176.5	 36.3	 82.8	 29.7
1973	 16.9	  3.3	 20.0	 49.5	 35.6	 38.2	 13.3	 98.3	 14.7	 13.9	 15.9	143.8
1974	 16.2	 47.8	102.2	 82.6	 89.9	116.4	 37.0	 28.5	 57.3	 81.4	 18.9	  0.7
1975	 23.7	 22.9	 63.0	 30.4	165.8	133.2	 81.3	183.0	 90.4	 18.7	  1.9	 29.2
