1950	  1.0	 13.5	 35.3	 32.2	100.7	 24.9	  6.2	 78.9	 39.4	  1.0	 10.4	 71.6
1951	 31.1	 62.3	 60.2	 58.1	132.8	 67.5	 18.7	 74.7	 79.9	 72.6	 69.5	 32.2
1952	  3.1	  6.2	 79.9	 66.4	 55.0	 39.4	 86.1	 87.2	 17.6	 90.3	 30.1	 21.8
1953	  0.0	  1.0	 19.7	 22.3	 15.6	180.5	  7.8	 49.1	132.3	 77.8	  2.1	 96.5
1954	  7.3	 15.6	 93.4	 32.7	125.6	 63.3	 15.6	  3.1	 48.3	 23.9	 28.0	 11.4
1955	 98.7	 34.2	 27.0	 12.5	 10.4	 55.0	 88.2	 91.3	 95.5	 39.4	 31.1	 56.0
1956	 25.9	  8.3	 87.2	 74.2	 82.0	 24.9	 18.7	 59.2	 48.8	 14.5	 21.8	  9.3
1957	  0.0	 43.6	 40.5	 84.1	140.1	 98.6	 16.6	130.8	 50.9	 13.5	 16.6	 30.1
1958	 35.3	 10.4	 45.7	 22.8	 21.8	 25.9	 63.3	 36.3	 44.6	 14.5	 21.8	100.1
1959	  5.2	 76.8	114.2	 41.5	 44.6	 35.3	 27.0	145.3	143.2	 61.2	 60.2	 67.5
1960	 62.8	 62.0	 97.2	 14.2	 53.6	 89.6	101.4	 44.4	 85.5	202.7	 48.6	 17.6
1961	 16.8	  1.7	  8.4	 31.0	 54.5	 98.9	 26.2	 18.4	 51.1	 41.1	 88.0	 20.9
1962	 58.6	 43.6	 56.1	 97.2	 24.3	 55.3	  0.8	  9.6	 60.3	 49.4	 80.4	 44.0
1963	 68.7	 41.9	  5.9	 63.7	 59.5	137.4	 71.2	 70.4	 78.8	 13.4	 69.1	 36.9
1964	  3.4	106.4	 36.9	 67.0	 82.9	100.5	 36.9	 29.3	 62.8	 20.1	 45.2	 26.8
1965	 13.4	 21.8	 56.1	  4.2	 53.6	 25.1	 53.6	 50.3	 57.0	145.8	 66.2	 36.9
1966	 35.2	 62.8	  6.7	 64.5	 73.7	 66.2	 15.1	 57.8	 50.3	 70.4	 56.1	  0.0
