1950	13.2	16.4	17.7	18.0	22.4	28.9	32.3	29.0	26.2	23.0	18.3	10.1
1951	12.5	13.3	16.2	17.7	19.9	26.4	29.2	28.0	26.2	19.5	16.6	13.5
1952	10.5	13.7	18.0	19.8	23.5	28.3	30.2	29.8	24.3	22.3	15.8	12.9
1953	11.6	13.3	16.2	20.3	24.9	24.0	28.0	29.0	26.7	21.3	17.5	15.4
1954	10.9	12.5	16.4	17.7	21.3	25.8	26.1	27.7	25.9	22.8	18.3	13.8
1955	14.8	14.1	15.7	20.6	22.5	25.4	28.9	28.2	25.1	20.4	15.9	13.9
1956	13.3	 9.2	16.1	17.2	23.2	24.1	28.5	28.7	27.0	20.8	14.0	11.8
1957	12.1	16.6	18.6	18.7	19.9	24.4	28.3	27.9	26.2	20.7	15.1	11.6
1958	11.6	16.4	16.5	17.5	24.0	24.9	28.3	28.6	27.7	21.7	16.0	14.0
1959	12.9	14.5	16.7	19.8	21.4	26.4	29.8	27.7	24.7	19.8	15.4	14.0
1960	12.8	14.9	17.0	19.1	24.3	26.7	27.1	28.4	24.8	20.2	17.2	10.6
1961	11.7	16.9	18.6	21.3	23.3	26.8	29.3	28.5	27.5	21.7	16.7	15.3
1962	14.9	14.1	15.0	18.5	21.4	25.8	28.8	30.3	27.6	22.2	14.6	10.9
1963	 9.7	10.0	17.2	19.3	22.2	25.8	29.6	26.8	24.1	21.5	17.0	 9.9
1964	10.2	13.5	16.4	18.6	24.8	27.1	30.4	28.6	27.9	20.6	15.9	13.6
1965	11.4	11.0	16.3	18.4	23.6	27.2	28.9	28.3	23.9	20.9	16.3	14.4
1966	12.2	16.8	16.4	20.0	22.3	26.7	27.2	27.7	27.4	22.1	14.5	14.3
1967	12.9	14.6	18.1	18.1	21.7	24.8	30.5	28.8	25.7	23.4	17.4	11.8
1968	14.3	14.2	15.7	19.1	22.0	24.8	29.3	26.9	26.0	25.2	16.6	13.4
1969	12.4	12.7	15.3	17.4	22.6	23.4	28.5	28.2	24.7	22.6	16.0	11.5
1970	13.4	15.0	14.7	18.0	21.8	27.2	28.9	28.8	28.6	22.3	18.7	10.5
1971	12.7	15.4	13.3	19.4	21.2	24.9	29.8	30.5	25.4	22.1	13.7	12.3
1972	11.5	13.7	16.4	17.9	20.5	23.7	28.8	27.0	22.4	20.5	17.9	13.1
1973	12.8	13.7	15.0	17.2	23.1	26.3	29.7	30.0	26.3	21.1	16.9	12.3
1974	14.5	14.0	15.7	16.8	21.6	25.1	28.3	28.1	24.4	17.3	16.1	14.1
1975	14.4	14.6	14.0	18.8	20.7	24.4	29.3	29.0	24.9	20.7	16.3	12.1
1976	12.9	14.0	16.7	17.5	22.4	28.5	28.5	28.1	24.2	20.0	15.0	12.9
1977	12.5	16.9	17.7	18.4	19.3	24.0	26.5	26.2	25.2	22.2	16.5	13.3
1978	11.3	14.8	17.3	16.6	20.9	24.4	27.7	28.3	27.0	21.6	16.1	14.3
1979	12.3	14.8	16.5	17.8	22.1	27.1	30.1	28.5	25.2	21.0	16.1	14.1
1980	12.1	16.0	16.2	17.3	19.8	24.1	27.5	30.5	27.9	21.6	15.5	11.3
1981	12.9	12.9	18.7	18.5	21.2	27.1	27.6	29.4	26.2	22.6	18.6	14.0
1982	15.2	13.6	15.1	18.9	21.9	27.0	31.7	27.9	26.7	21.5	16.2	13.3
1983	14.1	11.5	17.2	19.4	22.0	26.8	32.6	28.1	27.9	22.7	16.8	13.5
1984	12.6	12.8	14.5	18.4	19.2	25.2	29.5	27.6	24.9	21.5	17.9	13.0
1985	 8.8	16.3	15.3	20.1	20.2	25.9	30.6	28.6	28.4	23.0	14.2	13.9
1986	12.6	11.8	16.3	16.8	25.0	26.4	28.8	29.3	26.6	22.4	17.7	13.7
1987	12.0	13.3	15.1	20.3	21.0	25.3	28.8	30.3	29.9	22.1	16.1	14.6
1988	13.9	15.1	17.8	18.6	22.2	25.2	29.7	30.5	26.7	23.4	16.4	14.0
1989	13.9	16.7	19.2	18.2	23.7	26.7	30.7	30.1	26.0	23.5	17.3	15.8
1990	14.1	18.5	18.8	18.3	24.2	26.0	30.3	30.2	26.7	22.7	16.1	12.0
1991	13.0	13.6	17.7	18.6	21.0	26.5	31.0	31.7	28.3	20.5	15.8	12.2
1992	11.5	14.8	17.1	20.1	24.0	23.4	28.4	30.9	25.8	19.4	18.7	13.4
1993	13.6	13.4	15.9	19.4	23.2	27.5	28.9	30.5	25.2	19.7	14.7	13.9
1994	14.0	15.3	19.5	19.2	23.9	27.7	32.4	32.2	25.6	20.5	18.8	14.0
1995	13.5	17.5	17.4	20.3	23.7	25.5	31.4	29.6	24.1	23.8	17.9	14.3
1996	13.9	13.5	15.5	19.4	22.6	27.3	30.6	29.2	24.4	20.8	15.8	13.4
1997	12.6	17.1	20.4	20.3	24.4	26.0	29.1	31.0	27.4	24.4	17.0	13.3
1998	13.3	17.1	18.6	19.8	22.9	27.4	30.5	30.8	26.5	21.9	16.0	13.6
1999	14.3	14.8	17.8	20.2	25.8	26.6	29.8	30.0	27.4	22.7	15.3	13.8
2000	13.0	18.0	18.6	19.6	24.3	27.6	28.4	30.8	27.5	21.0	16.8	15.4
2001	14.7	15.8	21.1	20.1	24.2	28.1	29.2	31.3	25.3	24.8	15.9	11.2
2002	13.6	16.6	17.9	19.3	21.1	28.9	29.0	27.5	25.8	22.9	18.0	14.3
2003	13.2	12.0	18.1	20.3	24.2	31.7	31.5	33.9	26.2	19.8	17.4	13.3
2004	14.8	14.2	15.6	18.4	21.6	28.2	29.4	30.6	27.0	24.5	16.3	13.6
2005	12.8	12.1	16.3	20.1	25.1	29.7	31.1	28.7	26.6	22.3	15.5	11.3
2006	11.8	13.9	18.1	21.5	25.2	28.6	33.5	28.6	27.0	23.8	18.9	14.1
2007	15.0	17.0	18.5	21.1	25.1	28.6	29.9	28.4	26.7	22.4	16.4	13.7
2008	15.1	15.7	17.7	20.1	22.2	26.8	30.4	31.3	26.9	22.2	14.9	11.6
2009	12.1	14.7	17.7	19.3	26.2	29.1	31.2	33.1	27.5	23.8	18.4	13.0
2010	10.9	12.7	15.6	20.2	21.5	26.8	31.6	30.2	26.5	21.2	15.5	12.9
2011	13.5	16.1	17.1	23.1	25.6	26.7	28.0	31.0	29.1	24.3	17.5	14.8
2012	13.8	13.7	20.0	18.4	24.4	29.7	30.3	33.4	27.4	22.6	16.9	14.0
2013	13.6	13.1	17.1	19.8	21.3	26.8	32.3	30.5	27.8	24.0	16.8	13.1
2014	14.1	15.1	18.6	21.9	22.7	28.2	29.2	-999.9	27.2	25.0	17.9	-999.9
