1950	3.7	 5.6	7.2	 9.2	14.0	18.7	21.6	21.6	17.8	14.6	10.1	4.2
1951	4.8	 5.2	7.8	 9.3	12.6	17.2	20.3	19.8	18.3	12.8	 9.2	7.2
1952	3.0	 3.9	9.3	11.1	13.8	19.5	21.8	21.3	17.3	14.8	 8.9	5.0
1953	2.4	 3.4	6.1	 9.7	14.4	17.2	20.2	21.1	18.0	14.2	 9.6	9.3
1954	3.5	 3.9	8.4	 9.7	12.9	17.2	18.8	18.9	17.7	14.3	 9.9	6.6
1955	8.4	 5.6	6.5	 8.7	14.4	17.5	20.9	21.0	17.5	12.7	 7.9	6.8
1956	5.8	-0.3	7.3	 9.7	13.4	15.3	18.9	20.1	17.7	13.0	 6.0	3.4
1957	2.5	 6.5	7.9	 8.9	12.1	16.3	19.1	20.3	17.9	12.9	 8.1	4.4
1958	3.9	 4.7	7.2	 8.1	13.6	17.0	18.7	20.3	20.0	12.9	 9.8	8.1
1959	4.6	 6.5	9.5	10.1	13.6	17.5	20.4	20.3	18.1	13.9	 8.5	6.8
1960	4.9	 6.8	9.1	10.0	14.3	19.0	20.1	20.2	17.4	12.7	 9.1	4.8
1961	4.9	 7.3	7.1	11.8	14.3	17.9	20.2	20.1	19.2	13.8	 9.4	6.5
1962	6.7	 5.1	7.6	10.2	12.9	17.2	20.3	21.2	19.3	15.3	 7.2	3.4
1963	4.3	 3.7	7.9	 9.9	12.7	16.9	19.5	18.7	16.4	13.1	 9.9	3.9
1964	3.2	 5.5	7.3	 8.8	14.7	17.6	20.1	19.8	19.5	12.4	 8.8	5.4
1965	4.0	 1.9	7.3	 8.9	12.9	17.0	20.3	19.8	15.2	15.2	 9.1	7.0
1966	6.1	 8.5	6.6	10.6	13.7	17.1	19.1	19.9	18.3	13.6	 6.1	4.9
1967	3.7	 6.3	8.8	 8.8	13.2	16.6	20.7	20.8	18.3	15.3	10.5	3.9
1968	4.7	 5.9	7.4	10.9	13.5	16.5	20.4	20.5	18.1	15.6	10.2	7.1
1969	6.8	 3.6	8.7	10.8	14.0	16.3	19.9	20.7	16.2	14.4	 7.3	4.0
1970	5.6	 4.4	5.7	 8.6	12.6	17.0	20.3	20.3	19.0	12.6	 9.9	4.0
1971	4.4	 4.8	5.0	11.0	14.0	16.3	20.5	21.5	18.6	14.3	 6.4	6.6
1972	4.5	 6.3	7.4	 8.7	11.8	16.6	19.7	18.4	15.4	12.5	 9.9	5.5
1973	5.4	 3.9	5.5	 8.1	13.4	16.9	20.2	20.5	17.7	12.2	 8.4	5.6
1974	5.9	 5.9	8.5	10.0	13.3	17.0	19.2	19.6	17.1	 9.9	 8.5	5.2
1975	5.8	 6.8	6.6	 8.5	12.9	17.1	20.6	21.1	17.8	12.6	 7.3	5.2
1976	3.4	 6.2	6.6	 9.4	13.7	18.2	20.9	19.5	16.0	11.2	 5.4	7.3
1977	5.3	 6.5	7.7	 9.1	12.0	15.5	18.1	17.5	16.1	14.6	 8.0	7.3
1978	3.4	 6.1	7.5	 8.9	12.0	16.0	18.2	19.0	17.9	12.0	 7.8	7.7
1979	6.9	 6.4	7.7	 8.4	12.7	18.0	19.9	20.4	17.4	14.0	 6.7	5.5
1980	4.7	 7.2	7.6	 9.2	12.4	17.1	18.3	21.4	19.3	12.1	 8.4	2.9
1981	3.7	 4.0	9.9	10.5	12.5	18.1	18.7	20.5	18.8	13.6	 8.7	7.8
1982	7.2	 7.0	7.6	 9.7	12.9	18.6	22.5	21.0	19.2	13.3	 9.4	5.7
1983	3.8	 3.9	7.8	 9.5	12.9	17.6	21.7	21.1	18.6	14.5	11.8	5.9
1984	4.7	 4.6	5.9	 9.7	11.6	15.6	20.2	19.3	16.5	12.2	10.5	4.8
1985	1.1	 6.9	6.4	 9.9	12.3	17.6	20.7	19.8	19.1	14.7	 7.2	5.4
1986	4.3	 4.3	7.4	 8.0	13.8	17.0	20.1	21.3	19.1	14.9	 8.8	4.4
1987	3.8	 5.7	8.1	10.3	12.2	16.4	20.5	20.8	20.1	15.0	 8.6	7.6
1988	7.6	 4.7	6.9	10.6	14.3	17.0	20.1	20.7	17.5	15.2	 9.1	3.9
1989	4.3	 5.6	8.9	 9.5	13.7	17.5	22.1	22.7	18.3	13.9	11.3	9.5
1990	6.2	 9.6	9.3	10.7	15.2	19.2	21.9	23.0	20.4	15.4	 9.6	4.2
1991	6.2	 6.2	9.1	 8.6	 9.9	16.8	19.9	21.5	19.1	11.4	 7.6	5.9
1992	3.1	 4.5	7.3	 9.2	14.7	15.6	19.4	21.3	18.2	11.9	 8.9	6.4
1993	3.6	 4.8	6.6	 9.3	13.4	17.7	19.6	21.8	17.5	12.7	 8.8	6.0
1994	4.4	 5.8	8.9	 9.0	14.5	17.5	22.3	22.4	17.8	13.9	11.1	6.6
1995	5.6	 7.4	7.6	 9.7	13.9	16.9	21.2	21.3	16.6	15.7	 9.9	8.3
1996	8.4	 5.5	8.0	11.0	13.1	17.8	19.8	21.0	15.7	13.0	 9.4	7.8
1997	7.1	 7.3	9.0	11.2	14.8	18.4	19.7	21.6	18.5	16.1	10.1	6.7
1998	6.8	 6.7	8.6	 9.9	14.5	18.5	21.4	21.4	18.6	13.1	 7.6	5.2
1999	5.3	 5.5	8.5	10.4	15.4	18.2	21.1	22.9	18.9	14.7	 6.6	5.6
2000	4.4	 8.1	9.3	11.3	15.7	18.8	20.5	21.2	18.3	13.5	 8.7	7.3
2001	6.4	 6.2	9.9	10.3	14.1	18.1	20.4	21.8	17.2	15.5	 7.5	2.9
2002	4.9	 6.0	8.8	10.6	12.7	17.5	19.8	19.8	18.6	14.7	10.5	7.6
2003	4.2	 5.2	8.1	10.2	14.7	20.5	22.9	22.8	17.9	13.4	11.1	6.8
2004	7.1	 6.3	7.8	10.2	13.2	18.7	20.3	21.9	20.6	15.5	 8.2	7.6
2005	4.4	 4.7	7.8	11.5	14.6	20.1	22.0	20.3	17.3	15.3	 8.8	2.9
2006	4.2	 4.7	8.3	11.5	15.2	18.9	23.5	20.6	19.4	16.5	11.3	5.5
2007	5.6	 7.5	7.9	11.7	14.8	19.0	20.9	20.4	18.3	13.8	 6.5	4.7
2008	6.2	 6.8	7.6	10.5	13.8	17.5	20.8	21.7	17.9	13.7	 6.9	4.7
2009	4.1	 5.2	7.1	 9.7	14.7	18.7	21.7	22.4	18.1	14.3	 9.5	5.7
2010	4.4	 4.4	6.0	10.1	12.4	17.0	22.4	21.4	17.9	12.7	 7.1	4.4
2011	3.9	 5.3	7.9	12.3	15.1	18.1	20.2	21.7	19.3	14.9	11.7	5.9
2012	4.4	 1.9	7.7	11.0	15.3	19.1	20.5	22.3	18.8	15.1	10.4	7.0
2013	6.1	 5.9	9.4	11.1	12.9	17.4	22.2	21.4	18.5	16.8	 9.4	5.7
2014	7.2	 7.0	8.9	12.5	14.3	18.5	20.6	21.7	20.1	16.3	11.8	6.4
