1950	 16.7	  5.5	 17.0	 19.6	 52.6	 12.6	 0.0	23.7	 22.6	  5.1	  9.4	 77.4
1951	 43.7	 31.1	 43.4	 50.6	 68.1	 22.8	 6.1	25.0	 77.6	 92.8	 59.7	 26.1
1952	 12.2	 20.0	 47.4	 35.5	 88.4	 20.2	86.7	 8.9	 18.5	 48.2	  9.7	  5.5
1953	  0.8	  0.6	 33.3	 16.8	 19.4	150.5	 6.7	 2.7	 87.9	 76.8	 16.3	 52.2
1954	  8.9	 19.9	 84.9	 31.5	 57.8	 47.1	27.5	 3.8	 22.6	  1.1	 11.3	 28.2
1955	 66.1	 30.8	  4.6	  1.9	  8.0	 64.0	20.4	65.3	 25.9	 46.6	 21.3	 52.5
1956	 16.8	  2.0	108.0	 41.4	 85.6	 54.1	 2.5	18.3	 92.7	 60.6	 24.6	  0.6
1957	 11.7	 17.1	  3.5	 71.7	 86.1	120.4	 0.0	12.6	 14.4	 62.0	 24.2	 29.5
1958	 24.0	  0.6	 20.2	 12.4	 10.5	 27.8	 8.4	14.2	  8.5	 46.8	 55.4	 90.3
1959	  1.0	 60.3	 76.4	 15.0	 36.9	 13.4	29.0	27.7	171.6	 84.4	  8.2	 65.4
1960	 21.8	 40.3	 92.2	  1.6	 19.4	 87.6	54.9	 3.5	 43.5	107.3	 15.3	 96.6
1961	 29.3	  0.0	  6.4	  2.6	 58.4	 25.4	 1.4	73.0	 60.2	 53.3	 65.7	  1.0
1962	 38.2	 33.1	 38.3	 73.0	 53.0	 38.7	 2.7	27.4	 77.4	 79.4	 70.8	 25.6
1963	 37.6	 23.9	 15.2	 40.0	 26.1	 30.9	21.2	49.1	108.9	  4.5	 27.3	 28.9
1964	 12.4	 74.1	 35.6	  3.1	 22.3	 59.1	 9.1	38.5	 65.7	 26.6	 67.3	 97.0
1965	  9.1	 24.5	 24.1	 28.7	 25.4	  9.8	 0.0	52.1	107.2	139.1	 44.5	  7.7
1966	 29.9	 43.0	  8.9	 33.4	 37.7	 36.4	19.8	27.4	 23.3	 63.0	 13.4	  0.0
1967	 13.0	 25.1	 84.0	 59.6	 39.2	  6.4	 4.2	12.4	 16.9	 19.1	106.3	  0.0
1968	  0.0	 27.1	 32.4	 41.1	 45.9	 76.0	 1.1	48.5	 11.6	  0.2	 76.9	 55.6
1969	 35.5	 55.6	 81.2	189.3	 40.0	 34.9	11.7	 5.1	 94.0	 80.6	 51.8	 33.7
1970	 30.3	  0.0	 22.0	  9.7	133.2	 19.9	37.5	 0.0	 28.1	148.8	 19.5	 29.0
1971	 33.6	  3.7	 50.2	 48.8	 68.2	 12.3	25.1	 0.6	188.0	 54.8	 53.5	 69.4
1972	 80.5	 34.2	 37.6	 37.8	130.3	113.1	12.5	20.1	104.8	 46.7	 37.7	 15.3
1973	  3.3	  0.0	  0.2	 22.9	 37.5	 70.6	15.5	32.2	 24.7	  2.5	 20.4	105.8
1974	  1.3	 30.7	120.8	 65.7	 22.0	 10.4	17.5	94.8	 72.6	 13.6	  4.3	  1.4
1975	 26.5	 40.3	 39.6	 20.5	 61.7	 52.5	14.8	34.9	 67.3	  0.2	  4.0	 38.3
1976	  3.3	  4.3	  7.6	 92.4	 32.7	  1.9	 5.9	67.3	 69.5	 58.3	  7.7	 94.3
1977	 75.8	 15.3	 19.7	 81.2	119.2	 50.6	29.0	21.2	 13.7	104.6	 47.8	 34.3
1978	 26.0	 21.6	 43.6	 56.6	 51.3	 61.8	 8.6	 2.2	 44.2	 10.5	  0.0	 42.0
1979	160.2	 14.2	 37.0	 50.7	 29.3	 75.1	 1.5	 9.0	 47.4	130.3	 12.6	  6.4
1980	  5.0	 13.4	 22.8	 22.0	116.9	 20.0	 7.3	 6.4	  8.9	  8.0	 78.9	  0.9
1981	 14.1	 39.7	 25.0	 65.4	 45.9	170.0	 4.7	25.2	 49.7	 15.0	  0.0	 35.8
1982	 37.5	 87.1	 28.9	 18.5	 23.5	 60.3	32.0	58.3	 31.3	111.0	123.6	  1.6
1983	  0.0	 17.5	  8.9	 20.5	  4.7	 29.0	 2.0	66.1	  0.0	  5.3	137.9	 57.8
1984	  0.9	 44.3	 95.0	  9.9	104.6	 10.2	 0.2	15.4	125.7	 24.8	147.6	  0.2
1985	 16.8	  9.4	 15.5	 32.5	 69.3	 13.8	13.4	 6.3	  5.8	 36.8	 55.3	 17.5
1986	 25.7	 17.9	 17.5	 56.2	 17.0	  0.7	21.6	34.6	 64.0	 49.6	 26.8	 10.1
1987	 44.5	 32.5	 10.5	 17.5	 38.5	 16.5	 6.2	13.9	 10.3	221.7	 24.5	 55.4
1988	 66.1	  3.2	  1.4	 70.8	159.0	139.0	 2.7	 3.4	  7.9	 15.8	 20.8	  0.2
1989	  3.2	 33.0	 33.1	 80.6	 40.6	  1.2	11.7	32.7	 50.1	 31.3	145.5	 18.8
1990	  3.6	  0.0	  1.1	 11.9	 74.5	 60.6	 7.7	40.8	 52.6	110.8	 57.3	 11.8
1991	 47.4	 28.3	120.0	  7.9	 42.8	 11.0	 0.2	31.3	 37.5	 61.5	 57.8	 30.0
1992	 62.9	  5.0	 30.0	  9.3	 72.1	113.9	12.0	 7.3	172.4	 65.5	  0.0	 14.8
1993	  0.0	 30.2	 36.5	 75.4	 45.4	  2.8	18.0	27.0	108.9	 99.3	 20.2	  0.0
1994	  3.2	 25.8	  0.0	 27.5	 29.9	  1.0	10.0	 6.6	 98.1	286.1	 38.6	  6.0
1995	  1.1	  7.9	  0.0	 33.1	 39.1	 13.3	 2.6	12.1	 51.4	 17.2	 51.2	109.1
1996	142.9	  8.5	 36.7	 19.5	 39.0	 29.7	13.7	35.8	 36.5	 57.4	 98.7	 96.6
1997	132.9	  4.1	  9.3	 24.3	 18.5	 67.7	31.3	30.3	 77.4	  8.9	 30.7	 60.9
1998	 56.6	 18.0	  5.5	 40.0	 59.9	  6.9	 2.5	95.6	 29.0	 20.8	  2.2	 97.1
1999	 12.2	  3.0	 46.1	 23.6	 99.2	  9.0	10.2	 5.5	217.4	 55.4	 74.5	  0.3
2000	  6.4	  0.0	 16.0	 56.7	 43.0	 86.5	 1.3	 7.5	 41.8	 22.7	 32.6	 38.1
2001	  8.2	 14.4	 16.1	 43.0	 33.4	  2.7	45.9	 3.2	 32.7	 52.1	 60.3	 31.5
2002	 21.2	  4.5	 33.4	 48.1	 31.8	 29.4	 2.1	36.1	 28.9	 70.7	 47.5	 24.3
2003	 11.9	122.3	 38.7	 32.4	 88.5	  0.8	 2.9	67.6	 72.0	 96.5	 75.4	 19.3
2004	  2.1	 63.8	 52.9	 68.4	 48.6	  9.4	31.6	11.8	 26.2	 17.9	  1.2	 45.5
2005	  0.0	 20.9	  7.2	  1.8	 42.2	  5.6	 2.1	31.1	 97.9	 75.0	114.5	  5.2
2006	 39.2	  6.0	  2.6	 13.5	  3.4	  2.2	 4.6	22.0	119.9	 78.7	  6.1	 18.7
2007	  5.9	 19.2	 33.4	 86.0	 27.9	  2.8	 4.6	23.0	  7.4	 54.6	  9.9	 41.8
2008	 22.4	 20.6	  6.4	 33.8	242.4	 49.6	17.3	16.2	 72.4	 72.1	 45.5	 41.3
2009	 40.8	 19.7	 43.1	145.5	  1.2	 41.2	14.0	12.0	 81.9	 33.2	  4.7	 49.1
2010	 79.0	 39.0	 38.0	 14.7	 75.9	 89.6	 0.7	12.3	 66.8	 63.2	 14.1	  4.4
2011	 26.0	  7.9	159.6	 19.5	 30.0	 25.6	 5.1	 0.0	  0.2	 27.7	204.1	  0.5
2012	  6.4	  1.0	 59.9	 95.8	  8.1	 12.1	25.3	13.6	 46.4	150.8	 31.9	  2.3
2013	 29.2	 34.1	125.6	100.6	 51.4	 52.5	 4.1	 1.4	 18.8	 12.6	115.8	 11.8
2014	 78.2	 18.4	 51.1	 86.1	 25.6	 33.9	16.7	36.8	103.3	 27.5	182.1	 25.3
