1950	-3.2	-0.2	 0.6	1.9	7.1	10.9	14.6	13.4	10.2	7.4	 3.4	-2.3
1951	-2.4	-0.9	 1.5	3.4	5.6	 9.9	12.7	12.3	11.3	5.8	 2.7	 0.6
1952	-4.6	-2.5	 3.8	4.2	7.0	12.1	13.9	12.9	 9.7	8.2	 1.9	-1.7
1953	-5.1	-3.7	-1.3	3.7	7.9	10.3	13.3	12.9	10.8	7.3	 1.5	 2.1
1954	-4.5	-3.7	 2.2	3.5	6.7	10.4	11.7	11.0	10.4	6.8	 2.0	-2.2
1955	 2.3	 0.2	 0.9	2.7	8.0	10.5	13.6	12.6	 9.5	5.5	 0.7	 0.5
1956	 0.0	-7.7	 0.8	3.9	6.6	 8.7	12.1	12.3	 9.7	5.6	-1.1	-3.4
1957	-4.9	 0.7	 1.7	2.1	5.4	 9.5	11.7	13.1	10.6	5.4	 0.7	-2.0
1958	-3.0	-0.7	 0.9	1.3	7.1	 9.7	11.3	12.8	13.1	5.7	 2.4	 1.8
1959	-2.1	-0.2	 3.7	3.4	6.5	10.3	13.0	12.6	10.6	7.2	 1.1	-0.7
1960	-2.6	 0.1	 2.0	2.8	7.3	11.7	12.6	11.8	10.1	5.3	 2.4	-1.5
1961	-2.1	-0.4	 1.2	4.9	7.3	10.8	12.7	12.1	11.4	6.3	 1.9	-0.7
1962	 0.3	-2.5	 1.2	3.3	6.3	 9.0	12.4	13.0	11.8	8.6	-0.1	-3.8
1963	-2.4	-3.7	 1.4	3.1	5.7	 9.8	12.8	11.5	 9.6	6.7	 3.6	-3.5
1964	-3.6	-0.8	 0.8	3.4	8.8	10.7	12.5	11.8	12.4	5.1	 2.0	-1.7
1965	-3.4	-5.1	 1.0	2.1	6.5	 9.8	12.3	11.8	 7.4	8.4	 2.2	-0.6
1966	-0.5	 2.9	-0.9	4.3	7.0	 9.8	11.0	12.3	10.4	7.0	-0.9	-2.7
1967	-4.2	-0.9	 2.6	1.9	5.1	 7.7	12.1	12.0	10.3	8.1	 3.4	-4.0
1968	-3.2	-0.9	 0.6	3.5	6.1	 9.7	12.3	12.0	 9.8	6.9	 2.7	 0.0
1969	-0.8	-3.1	 2.7	4.2	6.3	 8.3	11.5	11.4	 8.1	6.6	 0.6	-3.5
1970	 0.2	-2.1	-1.8	2.0	5.5	 9.8	11.5	11.6	10.6	4.2	 1.9	-3.3
1971	-4.3	-2.1	-2.5	3.8	6.9	 8.5	11.6	12.9	10.5	6.9	-0.6	-0.2
1972	-2.1	-0.2	 1.0	2.7	4.6	 9.1	10.7	10.4	 8.0	4.4	 3.0	-0.7
1973	-1.6	-4.3	-2.2	0.9	6.6	 9.6	12.2	12.4	 8.7	3.7	-0.2	-1.9
1974	-1.5	-1.2	 1.8	2.7	6.4	 9.7	11.6	11.5	 8.7	1.1	 0.9	-2.4
1975	-2.3	-0.8	-0.5	1.3	4.7	10.1	12.4	11.9	 9.2	4.4	-0.5	-2.0
1976	-4.8	-1.1	-0.9	1.9	6.8	 9.7	12.2	10.8	 8.5	4.6	-2.0	 1.4
1977	 0.3	-0.2	 2.1	3.3	6.0	 8.4	10.8	 9.6	 9.8	8.2	 0.0	 0.9
1978	-2.6	 0.1	 1.0	2.0	5.2	 8.4	10.9	11.2	10.0	4.4	 0.0	 0.5
1979	 0.7	-0.4	 1.4	1.3	5.7	10.1	12.0	11.8	 8.8	6.4	-1.1	-2.5
1980	-2.1	 0.0	 0.6	1.4	5.0	 9.2	 9.9	13.1	10.8	3.7	 1.3	-4.9
1981	-3.4	-3.6	 3.4	4.0	5.0	10.6	10.3	11.7	10.4	6.0	 0.9	-0.3
1982	-0.3	 0.5	 0.7	2.4	6.0	11.1	13.7	12.4	 9.4	5.2	 2.3	-0.9
1983	-4.0	-3.6	 0.8	1.7	5.3	 9.7	13.1	12.2	 9.8	5.5	 5.9	-0.5
1984	-2.4	-2.0	-1.3	3.5	4.5	 8.7	12.5	11.0	 8.1	5.0	 4.6	-2.3
